user_id,user_name,session_id,ad_source,clicked_ad,landed_on_website,device_type,time_on_site_sec,product_viewed,num_products_viewed,added_to_cart,initiated_checkout,completed_purchase,purchase_amount,left_review,exit_stage,product_category
user_0003,Candice Acevedo,sess_e85a2cd660,Instagram,Yes,Yes,Mobile,286,T-Shirts Item X,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0147,David Harris,sess_31699bf0de,Facebook,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0166,Sarah Phillips,sess_fc94dcf432,Instagram,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0399,Frank Porter,sess_cf9936e5bd,Google,Yes,Yes,Desktop,42,T-Shirts Item X,10,No,No,No,0.0,No,product_page,T-Shirts
user_0104,Barbara Smith,sess_2d1aaa0c0e,Instagram,Yes,Yes,Mobile,30,,0,No,No,No,0.0,No,landing_page,
user_0099,Michelle Dickerson,sess_169fa6a1ca,Instagram,Yes,Yes,Mobile,438,Jeans Item B,2,Yes,Yes,Yes,46.48,No,purchase_confirmation,Jeans
user_0158,Kathleen Lewis,sess_9b864af030,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0382,Christina Rangel,sess_1dfd9d9bb7,Facebook,Yes,Yes,Mobile,63,Jeans Item B,1,No,No,No,0.0,No,product_page,Jeans
user_0116,Angelica Kemp,sess_e106bedb20,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0238,Kelly Patterson,sess_2d3478597f,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0108,Samantha Savage,sess_5d75d18f8d,Facebook,Yes,Yes,Mobile,259,Jeans Item B,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0396,Tina Krueger,sess_1d99ffb26c,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0326,Christopher Allen,sess_9173c33cd2,Instagram,Yes,Yes,Desktop,145,Hoodies Item Z,5,No,No,No,0.0,No,product_page,Hoodies
user_0195,Steven Quinn,sess_7330ed6749,Google,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0022,Carolyn Mora,sess_fec4d41d1d,Google,Yes,Yes,Desktop,27,,0,No,No,No,0.0,No,landing_page,
user_0008,Brittany Hart,sess_fd3182fef2,Facebook,Yes,Yes,Mobile,473,Shorts Item Z,3,Yes,Yes,No,0.0,No,checkout,Shorts
user_0030,Thomas Davis,sess_104a87807a,Google,Yes,Yes,Mobile,94,Shorts Item A,5,No,No,No,0.0,No,product_page,Shorts
user_0036,Angela Cruz,sess_3d64fb6623,Google,Yes,Yes,Mobile,173,Jeans Item B,4,Yes,Yes,No,0.0,No,checkout,Jeans
user_0307,Anita Sanders,sess_293349de97,Google,Yes,Yes,Mobile,15,,0,No,No,No,0.0,No,landing_page,
user_0274,Charles Dorsey,sess_7173feef46,Instagram,Yes,Yes,Mobile,939,Accessories Item A,1,Yes,Yes,Yes,20.49,No,purchase_confirmation,Accessories
user_0245,Amber Park,sess_7469f7036a,Facebook,Yes,Yes,Mobile,712,T-Shirts Item X,1,Yes,Yes,Yes,20.73,No,purchase_confirmation,T-Shirts
user_0124,Christy Parsons,sess_1a9ccf9cff,Instagram,Yes,Yes,Mobile,108,Pants Item X,1,No,No,No,0.0,No,product_page,Pants
user_0309,Bruce Solis,sess_cf7d81d443,Facebook,Yes,Yes,Mobile,313,Hoodies Item Z,2,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0310,Penny Copeland,sess_f32fcc4a80,Facebook,Yes,Yes,Mobile,222,Pants Item X,6,Yes,Yes,No,0.0,No,checkout,Pants
user_0061,Gregory Allen,sess_9fd8b46970,Google,Yes,No,Desktop,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0380,Jordan Thomas,sess_f1c2dd5f70,Instagram,Yes,Yes,Desktop,101,Jeans Item B,1,No,No,No,0.0,No,product_page,Jeans
user_0171,Miranda Doyle,sess_0f08a991ce,Instagram,Yes,Yes,Desktop,263,Jeans Item X,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0040,Charles Rojas,sess_59190b40af,Instagram,Yes,Yes,Mobile,24,,0,No,No,No,0.0,No,landing_page,
user_0088,John Smith,sess_38c0e8a9e0,Google,Yes,Yes,Mobile,5,,0,No,No,No,0.0,No,landing_page,
user_0155,Patrick Braun,sess_6d728ea528,Facebook,Yes,Yes,Desktop,351,Hoodies Item B,2,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0009,Jonathan Wade,sess_0016a4758b,Facebook,Yes,Yes,Desktop,328,Jeans Item B,2,Yes,Yes,No,0.0,No,checkout,Jeans
user_0045,Ashley Mcdowell,sess_1183d387b7,Instagram,Yes,Yes,Mobile,16,,0,No,No,No,0.0,No,landing_page,
user_0267,Tina Villa,sess_7c720a5d0e,Facebook,Yes,Yes,Desktop,5,,0,No,No,No,0.0,No,landing_page,
user_0257,Deborah Anderson,sess_01c5ade1cb,Instagram,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0007,Jonathan Gonzalez,sess_db9a306e50,Facebook,Yes,Yes,Mobile,312,Pants Item A,3,Yes,Yes,No,0.0,No,checkout,Pants
user_0146,Megan Allen,sess_49392057e8,Facebook,Yes,Yes,Desktop,914,Hoodies Item Z,2,Yes,Yes,Yes,48.52,No,purchase_confirmation,Hoodies
user_0273,Jennifer Gutierrez,sess_ba7d6c695e,Instagram,Yes,Yes,Mobile,242,T-Shirts Item X,2,Yes,No,No,0.0,No,cart,T-Shirts
user_0385,Amy Harrison,sess_4a5d15298b,Instagram,Yes,Yes,Mobile,838,Jeans Item X,3,Yes,Yes,Yes,47.44,No,purchase_confirmation,Jeans
user_0248,Corey Villegas,sess_a317929e4e,Instagram,Yes,Yes,Mobile,390,Shorts Item X,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0351,Curtis Bell,sess_b786aa7a75,Facebook,Yes,Yes,Desktop,756,Shorts Item A,1,Yes,Yes,Yes,18.1,No,purchase_confirmation,Shorts
user_0301,Connie Clark,sess_c3ff42e7a1,Google,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0284,Alexander Richard,sess_7e8e4d60ef,Facebook,Yes,Yes,Mobile,5,,0,No,No,No,0.0,No,landing_page,
user_0051,Rebecca Richards,sess_23b91d01f7,Facebook,Yes,Yes,Mobile,76,Accessories Item A,2,No,No,No,0.0,No,product_page,Accessories
user_0314,Luke Walter,sess_63fc8a8f19,Instagram,Yes,Yes,Mobile,472,Jeans Item Z,4,Yes,Yes,No,0.0,No,checkout,Jeans
user_0387,Joshua Mcdonald,sess_a6f20e0ce5,Instagram,Yes,Yes,Mobile,10,,0,No,No,No,0.0,No,landing_page,
user_0072,Jamie Smith,sess_b717c5191d,Instagram,Yes,Yes,Desktop,1102,T-Shirts Item Z,2,Yes,Yes,Yes,27.04,No,purchase_confirmation,T-Shirts
user_0297,Mark Brown,sess_b0711f8f63,Instagram,Yes,Yes,Desktop,429,Jeans Item Z,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0196,Casey George,sess_3523e3b345,Facebook,Yes,Yes,Mobile,121,Shorts Item Z,3,Yes,Yes,No,0.0,No,checkout,Shorts
user_0061,Gregory Allen,sess_aa937bdd60,Google,Yes,Yes,Mobile,120,T-Shirts Item A,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0191,Deborah Hoffman,sess_76fb53cde7,Instagram,Yes,Yes,Mobile,90,Jeans Item Z,1,No,No,No,0.0,No,product_page,Jeans
user_0363,Tiffany Cole,sess_0366242cfb,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0190,Kayla Blair,sess_0f6ca2ffa9,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0361,Timothy Estrada,sess_b925e7697d,Facebook,Yes,Yes,Mobile,607,Hoodies Item Z,3,Yes,Yes,Yes,40.72,No,purchase_confirmation,Hoodies
user_0355,Corey Dennis,sess_34f1184bc6,Google,Yes,Yes,Desktop,28,,0,No,No,No,0.0,No,landing_page,
user_0231,Michael Holmes,sess_0aa6a8339e,Google,Yes,Yes,Mobile,209,Accessories Item X,2,Yes,No,No,0.0,No,cart,Accessories
user_0178,Julie Mccullough,sess_844f8bfbd8,Facebook,Yes,Yes,Desktop,409,T-Shirts Item Z,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0381,Michelle Diaz,sess_fedac0acb6,Facebook,Yes,Yes,Mobile,485,Shorts Item X,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0167,Robert Larsen,sess_b875c45397,Facebook,Yes,Yes,Desktop,45,Pants Item B,1,No,No,No,0.0,No,product_page,Pants
user_0271,Michelle Parker,sess_7fc136de69,Instagram,Yes,Yes,Mobile,152,T-Shirts Item Z,1,No,No,No,0.0,No,product_page,T-Shirts
user_0090,Tracy Donaldson,sess_ff02bd91d8,Instagram,Yes,Yes,Mobile,29,,0,No,No,No,0.0,No,landing_page,
user_0277,John Weeks,sess_1146dba99a,Instagram,Yes,Yes,Mobile,34,Hoodies Item X,2,No,No,No,0.0,No,product_page,Hoodies
user_0203,Lisa Estrada,sess_b7b5f46fce,Google,Yes,Yes,Mobile,154,Jeans Item Z,2,No,No,No,0.0,No,product_page,Jeans
user_0248,Corey Villegas,sess_049be6932d,Google,Yes,Yes,Desktop,580,Shorts Item Z,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0174,Kelly Williams,sess_0aed59a8fe,Facebook,Yes,Yes,Mobile,262,T-Shirts Item Z,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0374,Steven Wells,sess_42b4636b9d,Instagram,Yes,Yes,Desktop,12,,0,No,No,No,0.0,No,landing_page,
user_0262,Mrs. Jennifer Chang,sess_b1cc655cb2,Instagram,Yes,Yes,Mobile,82,Hoodies Item Z,1,No,No,No,0.0,No,product_page,Hoodies
user_0159,Gerald Reynolds,sess_b9be73abc9,Google,Yes,Yes,Desktop,184,Pants Item A,1,Yes,No,No,0.0,No,cart,Pants
user_0022,Carolyn Mora,sess_2f26b0a759,Google,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0200,Eric Vargas,sess_665c2195d2,Instagram,Yes,Yes,Mobile,154,Accessories Item X,2,No,No,No,0.0,No,product_page,Accessories
user_0214,Alexander Holmes,sess_04efb29ca6,Facebook,Yes,Yes,Mobile,164,Pants Item Z,2,No,No,No,0.0,No,product_page,Pants
user_0338,Joseph Carrillo,sess_846ec87392,Instagram,Yes,Yes,Desktop,58,Shorts Item X,2,No,No,No,0.0,No,product_page,Shorts
user_0278,Michael Harrison,sess_69ddbc8024,Instagram,Yes,Yes,Mobile,77,Pants Item Z,2,No,No,No,0.0,No,product_page,Pants
user_0125,Stacie Ponce,sess_0c3d194e51,Facebook,Yes,Yes,Mobile,146,Accessories Item A,3,No,No,No,0.0,No,product_page,Accessories
user_0299,Sarah Jacobs,sess_66c44af175,Facebook,Yes,Yes,Mobile,175,Pants Item A,2,No,No,No,0.0,No,product_page,Pants
user_0143,Christine Ramirez,sess_e40d9bb2d5,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0059,Leslie Walsh,sess_7fe451e7b9,Instagram,Yes,Yes,Mobile,1062,Hoodies Item B,2,Yes,Yes,Yes,31.23,Yes,purchase_confirmation,Hoodies
user_0339,Erica Bradley,sess_84823cf874,Instagram,Yes,Yes,Desktop,9,,0,No,No,No,0.0,No,landing_page,
user_0375,Robert Hughes,sess_d65d63d2b9,Facebook,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0036,Angela Cruz,sess_dfb9c93a4a,Facebook,Yes,Yes,Desktop,159,Hoodies Item X,3,No,No,No,0.0,No,product_page,Hoodies
user_0033,Drew Walker,sess_a6e3719687,Instagram,Yes,Yes,Desktop,732,Pants Item Z,2,Yes,Yes,Yes,29.65,Yes,purchase_confirmation,Pants
user_0355,Corey Dennis,sess_3af80b5d3e,Instagram,Yes,Yes,Mobile,891,Jeans Item B,1,Yes,Yes,Yes,18.94,No,purchase_confirmation,Jeans
user_0184,Debbie Buchanan,sess_98cbb9bf3a,Facebook,Yes,Yes,Mobile,45,Shorts Item X,4,No,No,No,0.0,No,product_page,Shorts
user_0199,Shane Cook,sess_81e841fc03,Instagram,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0288,Lindsay Gomez,sess_53c8d55b03,Instagram,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0154,Erica Hogan,sess_aec58b1eb4,Google,Yes,No,Desktop,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0178,Julie Mccullough,sess_81cf7f4467,Instagram,Yes,Yes,Mobile,128,T-Shirts Item Z,2,No,No,No,0.0,No,product_page,T-Shirts
user_0185,Amy Beck,sess_62842731de,Facebook,Yes,Yes,Mobile,261,Shorts Item A,2,Yes,Yes,Yes,33.76,No,purchase_confirmation,Shorts
user_0380,Jordan Thomas,sess_4a71c35383,Facebook,Yes,Yes,Mobile,270,Accessories Item B,1,Yes,Yes,No,0.0,No,checkout,Accessories
user_0236,Brianna Hamilton,sess_6389244e75,Google,Yes,Yes,Mobile,352,Shorts Item A,2,Yes,Yes,No,0.0,No,checkout,Shorts
user_0084,Matthew Salazar,sess_fb0e6154d5,Instagram,Yes,Yes,Desktop,72,Accessories Item X,1,No,No,No,0.0,No,product_page,Accessories
user_0233,John Lucas,sess_395a7e5daa,Instagram,Yes,Yes,Mobile,173,Pants Item A,4,No,No,No,0.0,No,product_page,Pants
user_0099,Michelle Dickerson,sess_19d13a7b86,Facebook,Yes,Yes,Desktop,104,Accessories Item A,2,No,No,No,0.0,No,product_page,Accessories
user_0333,Susan Wright,sess_5be600cfe5,Facebook,Yes,Yes,Mobile,163,Shorts Item Z,2,No,No,No,0.0,No,product_page,Shorts
user_0375,Robert Hughes,sess_87e3e5306e,Instagram,Yes,Yes,Mobile,100,Jeans Item Z,2,No,No,No,0.0,No,product_page,Jeans
user_0379,Lauren Montgomery,sess_d38ea53e3a,Instagram,Yes,Yes,Desktop,587,Pants Item X,1,Yes,Yes,Yes,40.83,No,purchase_confirmation,Pants
user_0081,Michele Stokes,sess_e13453db28,Instagram,Yes,Yes,Mobile,154,T-Shirts Item X,4,No,No,No,0.0,No,product_page,T-Shirts
user_0271,Michelle Parker,sess_26302660f1,Instagram,Yes,Yes,Desktop,363,T-Shirts Item Z,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0294,Gerald Meyers,sess_3314573ad0,Instagram,Yes,Yes,Mobile,167,Pants Item B,2,No,No,No,0.0,No,product_page,Pants
user_0162,Logan Henderson,sess_93f747b028,Google,Yes,Yes,Desktop,139,Jeans Item X,2,No,No,No,0.0,No,product_page,Jeans
user_0328,Kyle Mccall,sess_c60e0c341f,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0226,Stacy Morrison,sess_4faa7cf740,Google,Yes,Yes,Mobile,540,Shorts Item B,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0141,Michele Rogers,sess_8fc20e0f21,Instagram,Yes,Yes,Mobile,32,Hoodies Item A,4,No,No,No,0.0,No,product_page,Hoodies
user_0231,Michael Holmes,sess_603681dfa2,Instagram,Yes,Yes,Mobile,374,Pants Item A,2,Yes,Yes,No,0.0,No,checkout,Pants
user_0152,Jim Garza,sess_5b358010ef,Facebook,Yes,Yes,Mobile,581,T-Shirts Item A,1,Yes,Yes,Yes,21.96,No,purchase_confirmation,T-Shirts
user_0362,Tonya Romero,sess_ccd019accc,Facebook,Yes,Yes,Desktop,771,Hoodies Item A,1,Yes,Yes,Yes,38.41,No,purchase_confirmation,Hoodies
user_0341,Michael Moore,sess_651f3d953e,Instagram,Yes,Yes,Mobile,155,T-Shirts Item B,1,No,No,No,0.0,No,product_page,T-Shirts
user_0293,Morgan Mclaughlin,sess_6c63a3eb26,Instagram,Yes,Yes,Desktop,130,Hoodies Item Z,1,No,No,No,0.0,No,product_page,Hoodies
user_0284,Alexander Richard,sess_693b0c1fff,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0053,Dana Liu,sess_adbecabaf3,Google,Yes,Yes,Desktop,72,Shorts Item X,1,No,No,No,0.0,No,product_page,Shorts
user_0396,Tina Krueger,sess_72869e9e79,Instagram,Yes,Yes,Mobile,14,,0,No,No,No,0.0,No,landing_page,
user_0075,Jennifer Johnson,sess_649798b3bd,Facebook,Yes,Yes,Desktop,230,T-Shirts Item A,4,Yes,No,No,0.0,No,cart,T-Shirts
user_0060,April Stevenson,sess_89949f003d,Instagram,Yes,Yes,Mobile,619,Pants Item A,1,Yes,Yes,Yes,27.06,No,purchase_confirmation,Pants
user_0165,Amber Cole,sess_71a7b85cae,Instagram,Yes,Yes,Mobile,733,Shorts Item B,2,Yes,Yes,Yes,19.78,No,purchase_confirmation,Shorts
user_0342,Charles Sullivan,sess_11ba6182ed,Instagram,Yes,Yes,Mobile,114,Hoodies Item X,2,No,No,No,0.0,No,product_page,Hoodies
user_0042,Jacob Martinez,sess_ccfc3f82bc,Facebook,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0215,Alvin Ortega,sess_97585f0f87,Facebook,Yes,Yes,Desktop,7,,0,No,No,No,0.0,No,landing_page,
user_0164,Amber Mccann,sess_1a3f89870b,Instagram,Yes,Yes,Mobile,357,T-Shirts Item Z,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0145,Rose Gonzalez,sess_1ac3f72ee5,Facebook,Yes,Yes,Mobile,476,Pants Item X,1,Yes,Yes,No,0.0,No,checkout,Pants
user_0112,Beth Ford,sess_854e197a1c,Google,Yes,Yes,Desktop,340,Shorts Item B,2,Yes,Yes,No,0.0,No,checkout,Shorts
user_0355,Corey Dennis,sess_9ae58e6a64,Instagram,Yes,Yes,Desktop,111,Pants Item X,2,No,No,No,0.0,No,product_page,Pants
user_0066,Kim Buckley,sess_8ff5a3f233,Instagram,Yes,Yes,Mobile,363,Hoodies Item Z,4,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0002,Tyrone Hubbard,sess_8541bc091a,Instagram,Yes,Yes,Mobile,197,Accessories Item X,2,Yes,No,No,0.0,No,cart,Accessories
user_0005,Michael Price,sess_d9ee8fe008,Facebook,Yes,Yes,Desktop,367,T-Shirts Item Z,3,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0245,Amber Park,sess_8e1f1934e2,Facebook,Yes,Yes,Mobile,23,,0,No,No,No,0.0,No,landing_page,
user_0291,Cynthia Sherman,sess_a573d20615,Instagram,Yes,Yes,Desktop,51,Hoodies Item A,1,No,No,No,0.0,No,product_page,Hoodies
user_0066,Kim Buckley,sess_1e6e3a1738,Instagram,Yes,Yes,Desktop,349,Jeans Item Z,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0299,Sarah Jacobs,sess_0d5cd61b4a,Google,Yes,Yes,Mobile,186,Shorts Item Z,1,Yes,No,No,0.0,No,cart,Shorts
user_0141,Michele Rogers,sess_b8a0098394,Google,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0128,Victor Mclean,sess_3bb9f15a1b,Instagram,Yes,Yes,Mobile,148,Pants Item A,2,No,No,No,0.0,No,product_page,Pants
user_0354,Bonnie Evans,sess_f85808d724,Google,Yes,Yes,Desktop,99,Hoodies Item Z,1,No,No,No,0.0,No,product_page,Hoodies
user_0273,Jennifer Gutierrez,sess_46679d4f56,Instagram,Yes,Yes,Desktop,85,Jeans Item A,1,Yes,No,No,0.0,No,cart,Jeans
user_0367,Alexander Simpson,sess_4536f3b6bc,Google,Yes,Yes,Mobile,174,T-Shirts Item X,3,No,No,No,0.0,No,product_page,T-Shirts
user_0177,Thomas Holt,sess_8f3d022d2c,Facebook,Yes,Yes,Mobile,18,,0,No,No,No,0.0,No,landing_page,
user_0170,Carolyn Myers,sess_c1831de899,Instagram,Yes,Yes,Desktop,125,Shorts Item A,1,No,No,No,0.0,No,product_page,Shorts
user_0054,Adam Owens,sess_884a89dd5a,Instagram,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0106,Audrey Payne,sess_25635a3139,Facebook,Yes,Yes,Desktop,157,Shorts Item Z,1,No,No,No,0.0,No,product_page,Shorts
user_0207,Joseph Pruitt,sess_2411bb246f,Google,Yes,Yes,Desktop,509,Jeans Item Z,3,Yes,Yes,No,0.0,No,checkout,Jeans
user_0367,Alexander Simpson,sess_9f7df1ae18,Facebook,Yes,Yes,Mobile,112,T-Shirts Item X,3,No,No,No,0.0,No,product_page,T-Shirts
user_0114,Joshua Morse,sess_c7d80578a3,Facebook,Yes,Yes,Desktop,559,Hoodies Item B,3,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0287,Stephanie Braun,sess_b067f33831,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0020,Ryan Williams,sess_10fe5e2334,Instagram,Yes,Yes,Mobile,133,Hoodies Item X,1,No,No,No,0.0,No,product_page,Hoodies
user_0174,Kelly Williams,sess_1e4a51ae34,Facebook,Yes,No,Desktop,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0054,Adam Owens,sess_bb25c9a7ee,Instagram,Yes,Yes,Desktop,774,Accessories Item X,2,Yes,Yes,Yes,21.12,No,purchase_confirmation,Accessories
user_0363,Tiffany Cole,sess_4aacdfe982,Facebook,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0027,Kyle Jones,sess_06baf9fe09,Facebook,Yes,Yes,Mobile,1171,Pants Item Z,1,Yes,Yes,Yes,39.27,No,purchase_confirmation,Pants
user_0141,Michele Rogers,sess_0523c08076,Google,Yes,Yes,Desktop,899,Pants Item B,2,Yes,Yes,Yes,33.2,Yes,purchase_confirmation,Pants
user_0005,Michael Price,sess_0ca98aabe0,Google,Yes,Yes,Mobile,227,Jeans Item A,3,Yes,Yes,No,0.0,No,checkout,Jeans
user_0071,Angela Delacruz,sess_2321e278e3,Instagram,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0355,Corey Dennis,sess_14c321431c,Facebook,Yes,Yes,Mobile,516,Accessories Item B,5,Yes,Yes,No,0.0,No,checkout,Accessories
user_0118,Katherine Barnett,sess_2f52648b4b,Facebook,Yes,Yes,Mobile,176,Pants Item B,1,Yes,Yes,No,0.0,No,checkout,Pants
user_0028,Alexandra Steele,sess_d8be17d956,Instagram,Yes,Yes,Desktop,130,T-Shirts Item A,2,No,No,No,0.0,No,product_page,T-Shirts
user_0121,Cody Martinez,sess_72cb184446,Google,Yes,Yes,Desktop,1099,T-Shirts Item B,1,Yes,Yes,Yes,23.51,No,purchase_confirmation,T-Shirts
user_0233,John Lucas,sess_fa357a9c3c,Google,Yes,Yes,Desktop,355,Jeans Item A,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0106,Audrey Payne,sess_1e685b7761,Instagram,Yes,Yes,Desktop,312,Accessories Item A,1,Yes,Yes,Yes,15.96,Yes,purchase_confirmation,Accessories
user_0134,Cody Porter,sess_26f5b52aff,Instagram,Yes,Yes,Mobile,152,Shorts Item B,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0023,Lisa Shaw,sess_152e6b4f4d,Instagram,Yes,Yes,Mobile,176,Pants Item B,2,Yes,No,No,0.0,No,cart,Pants
user_0366,Christina Carter,sess_df268aaef0,Instagram,Yes,Yes,Mobile,484,T-Shirts Item Z,4,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0229,Robert Watson,sess_0bd363af98,Instagram,Yes,Yes,Desktop,573,Jeans Item B,1,Yes,Yes,No,0.0,No,checkout,Jeans
user_0234,Sally Harrington,sess_66b0501ef2,Instagram,Yes,Yes,Mobile,446,Shorts Item X,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0267,Tina Villa,sess_1ad863e15b,Facebook,Yes,Yes,Desktop,20,,0,No,No,No,0.0,No,landing_page,
user_0231,Michael Holmes,sess_49d3afd9d4,Google,Yes,Yes,Desktop,161,Jeans Item B,3,No,No,No,0.0,No,product_page,Jeans
user_0173,Carrie Garcia,sess_41b1ded59a,Instagram,Yes,Yes,Mobile,490,Accessories Item Z,1,Yes,Yes,No,0.0,No,checkout,Accessories
user_0287,Stephanie Braun,sess_1194d212b9,Instagram,Yes,Yes,Desktop,399,Shorts Item Z,1,Yes,Yes,No,0.0,No,checkout,Shorts
user_0017,Andrew Wolfe,sess_d059af98dc,Facebook,No,No,Mobile,0,,0,No,No,No,0.0,No,ad_not_clicked,
user_0157,Kathryn Soto,sess_b2fb8d9727,Instagram,Yes,Yes,Desktop,211,T-Shirts Item X,2,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0054,Adam Owens,sess_355ace8977,Google,Yes,Yes,Desktop,95,Pants Item B,1,No,No,No,0.0,No,product_page,Pants
user_0154,Erica Hogan,sess_755e381710,Instagram,Yes,Yes,Mobile,465,Hoodies Item X,3,Yes,Yes,Yes,35.93,No,purchase_confirmation,Hoodies
user_0280,Wendy Lawson,sess_91c3195903,Facebook,Yes,Yes,Desktop,246,T-Shirts Item X,1,Yes,Yes,No,0.0,No,checkout,T-Shirts
user_0285,Elizabeth Hall,sess_033472ccd2,Facebook,Yes,Yes,Mobile,57,T-Shirts Item X,2,No,No,No,0.0,No,product_page,T-Shirts
user_0017,Andrew Wolfe,sess_d556b650f1,Google,Yes,Yes,Desktop,137,T-Shirts Item X,1,No,No,No,0.0,No,product_page,T-Shirts
user_0207,Joseph Pruitt,sess_6dec875b95,Facebook,Yes,Yes,Mobile,546,Shorts Item Z,4,Yes,Yes,No,0.0,No,checkout,Shorts
user_0092,Claudia White,sess_54ce22ea03,Facebook,Yes,Yes,Desktop,144,Shorts Item Z,1,No,No,No,0.0,No,product_page,Shorts
user_0113,Michael Sims,sess_1fe63e26dd,Instagram,Yes,Yes,Mobile,24,,0,No,No,No,0.0,No,landing_page,
user_0260,Helen Martin,sess_ce2dc59158,Instagram,Yes,Yes,Mobile,114,Accessories Item B,1,No,No,No,0.0,No,product_page,Accessories
user_0238,Kelly Patterson,sess_8fb1a46696,Facebook,Yes,No,Mobile,0,,0,No,No,No,0.0,No,ad_landing_failure,
user_0189,Kristen Barron,sess_59f1698292,Instagram,Yes,Yes,Desktop,34,Hoodies Item B,1,No,No,No,0.0,No,product_page,Hoodies
user_0138,Robert Anderson,sess_9c8aa1edb0,Instagram,Yes,Yes,Mobile,1039,Shorts Item Z,2,Yes,Yes,Yes,20.54,Yes,purchase_confirmation,Shorts
user_0254,David Gutierrez,sess_40f8caf5ea,Instagram,Yes,Yes,Mobile,525,Hoodies Item Z,2,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0215,Alvin Ortega,sess_675e4d831c,Instagram,Yes,Yes,Mobile,497,Accessories Item A,2,Yes,Yes,Yes,20.18,No,purchase_confirmation,Accessories
user_0392,George Stephens,sess_412bbf560b,Instagram,Yes,Yes,Desktop,8,,0,No,No,No,0.0,No,landing_page,
user_0319,Scott Klein,sess_f481fe60f8,Instagram,Yes,Yes,Mobile,525,Hoodies Item X,2,Yes,Yes,No,0.0,No,checkout,Hoodies
user_0112,Beth Ford,sess_4b211a44dc,Google,Yes,Yes,Mobile,81,T-Shirts Item A,1,No,No,No,0.0,No,product_page,T-Shirts
user_0268,Brent Morris,sess_1896e7cc99,Instagram,No,No,Desktop,0,,0,No,No,No,0.0,No,ad_not_clicked,
